Weekday,Date,Temp,Weather
Tuesday,2022-09-06 21:00,10,Low clouds
Tuesday,2022-09-06 22:00,10,Low clouds
Tuesday,2022-09-06 23:00,10,Low clouds
Wednesday,2022-09-07 0:00,10,Low clouds
Wednesday,2022-09-07 1:00,10,Low clouds
Wednesday,2022-09-07 2:00,10,Low clouds
Wednesday,2022-09-07 3:00,11,Low clouds
Wednesday,2022-09-07 4:00,12,Low clouds
Wednesday,2022-09-07 5:00,13,Low clouds
Wednesday,2022-09-07 6:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 7:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 8:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 9:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 10:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 11:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 12:00,11,Rain and Thunderstorms
Wednesday,2022-09-07 13:00,13,Rain and Thunderstorms
Wednesday,2022-09-07 14:00,13,Rain and Thunderstorms
Wednesday,2022-09-07 15:00,13,Rain and Thunderstorms
Wednesday,2022-09-07 16:00,13,Rain and Thunderstorms
Wednesday,2022-09-07 17:00,13,Rain and Thunderstorms
Wednesday,2022-09-07 18:00,12,Rain and Thunderstorms
Wednesday,2022-09-07 19:00,12,Rain and Thunderstorms
Wednesday,2022-09-07 20:00,10,Rain and Thunderstorms
Wednesday,2022-09-07 21:00,10,Rain and Thunderstorms
Wednesday,2022-09-07 22:00,8,Clear
Wednesday,2022-09-07 23:00,8,Clear
Thursday,2022-09-08 0:00,10,Clear
Thursday,2022-09-08 1:00,10,Clear
Thursday,2022-09-08 2:00,10,Clear
Thursday,2022-09-08 3:00,10,Clear
Thursday,2022-09-08 4:00,10,Clear
Thursday,2022-09-08 5:00,10,Clear
Thursday,2022-09-08 6:00,13,Clear
Thursday,2022-09-08 7:00,13,Clear
Thursday,2022-09-08 8:00,13,Cloudy
Thursday,2022-09-08 9:00,15,Cloudy
Thursday,2022-09-08 10:00,16,Cloudy
Thursday,2022-09-08 11:00,17,Cloudy
Thursday,2022-09-08 12:00,18,Cloudy
Thursday,2022-09-08 13:00,22,Cloudy
Thursday,2022-09-08 14:00,22,Cloudy
Thursday,2022-09-08 15:00,22,Cloudy
Thursday,2022-09-08 16:00,22,Cloudy
Thursday,2022-09-08 17:00,21,Cloudy
Thursday,2022-09-08 18:00,20,Cloudy
Thursday,2022-09-08 19:00,15,Clear
Thursday,2022-09-08 20:00,15,Clear
Thursday,2022-09-08 21:00,15,Clear
Thursday,2022-09-08 22:00,15,Clear
Thursday,2022-09-08 23:00,15,Clear
Friday,2022-09-09 0:00,14,Low clouds
Friday,2022-09-09 1:00,9,Low clouds
Friday,2022-09-09 2:00,10,Low clouds
Friday,2022-09-09 3:00,9,Low clouds
Friday,2022-09-09 4:00,9,Low clouds
Friday,2022-09-09 5:00,12,Low clouds
Friday,2022-09-09 6:00,17,Sunny
Friday,2022-09-09 7:00,19,Sunny
Friday,2022-09-09 8:00,19,Sunny
Friday,2022-09-09 9:00,19,Sunny
Friday,2022-09-09 10:00,20,Sunny
Friday,2022-09-09 11:00,20,Sunny
Friday,2022-09-09 12:00,20,Sunny
Friday,2022-09-09 13:00,22,Sunny
Friday,2022-09-09 14:00,21,Sunny
Friday,2022-09-09 15:00,20,Sunny
Friday,2022-09-09 16:00,20,Sunny
Friday,2022-09-09 17:00,20,Sunny
Friday,2022-09-09 18:00,20,Sunny
Friday,2022-09-09 19:00,19,Sunny
Friday,2022-09-09 20:00,12,Low clouds
Friday,2022-09-09 21:00,9,Low clouds
Friday,2022-09-09 22:00,9,Low clouds
Friday,2022-09-09 23:00,9,Low clouds
Saturday,2022-09-10 0:00,9,Low clouds
Saturday,2022-09-10 1:00,9,Low clouds
Saturday,2022-09-10 2:00,9,Low clouds
Saturday,2022-09-10 3:00,9,Low clouds
Saturday,2022-09-10 4:00,9,Low clouds
Saturday,2022-09-10 5:00,10,Windy
Saturday,2022-09-10 6:00,11,Windy
Saturday,2022-09-10 7:00,12,Windy
Saturday,2022-09-10 8:00,13,Windy
Saturday,2022-09-10 9:00,14,Windy
Saturday,2022-09-10 10:00,15,Windy
Saturday,2022-09-10 11:00,15,Windy
Saturday,2022-09-10 12:00,15,Windy
Saturday,2022-09-10 13:00,16,Partly Sunny
Saturday,2022-09-10 14:00,16,Partly Sunny
Saturday,2022-09-10 15:00,16,Partly Sunny
Saturday,2022-09-10 16:00,16,Partly Sunny
Saturday,2022-09-10 17:00,16,Partly Sunny
Saturday,2022-09-10 18:00,14,Cloudy
Saturday,2022-09-10 19:00,14,Cloudy
Saturday,2022-09-10 20:00,14,Cloudy
Saturday,2022-09-10 21:00,14,Cloudy
Saturday,2022-09-10 22:00,14,Cloudy
Saturday,2022-09-10 23:00,15,Cloudy
